signal,test,alpha,window,n_windows,count,rate,ci_low,ci_high,expected_tickets_to_alarm,contaminant,contamination,n_contaminants,reference,saturated,undefined_p
A,conditional_binomial,0.01,100,2000,1977,0.9885,0.9827940518936594,0.9926964059578242,101.16337885685381,benchmark,0.25,25,leave_one_out_174,False,
A,ks,0.01,100,2000,1885,0.9425,0.9313816645287246,0.9522975226197493,106.10079575596816,benchmark,0.25,25,leave_one_out_174,False,
A,marginal_binomial,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,benchmark,0.25,25,leave_one_out_174,True,
A,conditional_binomial,0.05,100,2000,1996,0.998,0.9948871913946538,0.999454806874789,100.20040080160321,benchmark,0.25,25,leave_one_out_174,False,
A,ks,0.05,100,2000,1885,0.9425,0.9313816645287246,0.9522975226197493,106.10079575596816,benchmark,0.25,25,leave_one_out_174,False,
A,marginal_binomial,0.1,100,2000,1999,0.9995,0.997217360165341,0.9999873411761314,100.05002501250625,benchmark,0.25,25,leave_one_out_174,False,
A,conditional_binomial,0.1,100,2000,1974,0.987,0.9810096506617758,0.9914908696084256,101.31712259371834,benchmark,0.25,25,leave_one_out_174,False,
A,ks,0.1,100,2000,1885,0.9425,0.9313816645287246,0.9522975226197493,106.10079575596816,benchmark,0.25,25,leave_one_out_174,False,
A,marginal_binomial,0.2,100,2000,1898,0.949,0.9384302465684916,0.9582271615092796,105.3740779768177,benchmark,0.25,25,leave_one_out_174,False,
A,conditional_binomial,0.2,100,2000,1406,0.703,0.6824370457276809,0.7229661732581094,142.2475106685633,benchmark,0.25,25,leave_one_out_174,False,
A,ks,0.2,100,2000,1885,0.9425,0.9313816645287246,0.9522975226197493,106.10079575596816,benchmark,0.25,25,leave_one_out_174,False,
A,marginal_binomial,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.25,25,leave_one_out_174,True,
A,conditional_binomial,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.25,25,leave_one_out_174,True,
A,ks,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.25,25,leave_one_out_174,True,
A,marginal_binomial,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.25,25,leave_one_out_174,True,
A,conditional_binomial,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.25,25,leave_one_out_174,True,
A,ks,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.25,25,leave_one_out_174,True,
A,marginal_binomial,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.25,25,leave_one_out_174,True,
A,conditional_binomial,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.25,25,leave_one_out_174,True,
A,ks,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.25,25,leave_one_out_174,True,
A,marginal_binomial,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.25,25,leave_one_out_174,True,
A,conditional_binomial,0.2,100,2000,1999,0.9995,0.997217360165341,0.9999873411761314,100.05002501250625,ood,0.25,25,leave_one_out_174,False,
A,ks,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.25,25,leave_one_out_174,True,
A,marginal_binomial,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.25,25,leave_one_out_174,True,
A,conditional_binomial,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.25,25,leave_one_out_174,True,
A,ks,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.25,25,leave_one_out_174,True,
A,marginal_binomial,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.25,25,leave_one_out_174,True,
A,conditional_binomial,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.25,25,leave_one_out_174,True,
A,ks,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.25,25,leave_one_out_174,True,
A,marginal_binomial,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.25,25,leave_one_out_174,True,
A,conditional_binomial,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.25,25,leave_one_out_174,True,
A,ks,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.25,25,leave_one_out_174,True,
A,marginal_binomial,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.25,25,leave_one_out_174,True,
A,conditional_binomial,0.2,100,2000,1999,0.9995,0.997217360165341,0.9999873411761314,100.05002501250625,adversarial,0.25,25,leave_one_out_174,False,
A,ks,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.25,25,leave_one_out_174,True,
A,marginal_binomial,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,benchmark,0.5,50,leave_one_out_174,True,
A,conditional_binomial,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,benchmark,0.5,50,leave_one_out_174,True,
A,ks,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,benchmark,0.5,50,leave_one_out_174,True,
A,marginal_binomial,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,benchmark,0.5,50,leave_one_out_174,True,
A,conditional_binomial,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,benchmark,0.5,50,leave_one_out_174,True,
A,ks,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,benchmark,0.5,50,leave_one_out_174,True,
A,marginal_binomial,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,benchmark,0.5,50,leave_one_out_174,True,
A,conditional_binomial,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,benchmark,0.5,50,leave_one_out_174,True,
A,ks,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,benchmark,0.5,50,leave_one_out_174,True,
A,marginal_binomial,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,benchmark,0.5,50,leave_one_out_174,True,
A,conditional_binomial,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,benchmark,0.5,50,leave_one_out_174,True,
A,ks,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,benchmark,0.5,50,leave_one_out_174,True,
A,marginal_binomial,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.5,50,leave_one_out_174,True,
A,conditional_binomial,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.5,50,leave_one_out_174,True,
A,ks,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.5,50,leave_one_out_174,True,
A,marginal_binomial,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.5,50,leave_one_out_174,True,
A,conditional_binomial,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.5,50,leave_one_out_174,True,
A,ks,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.5,50,leave_one_out_174,True,
A,marginal_binomial,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.5,50,leave_one_out_174,True,
A,conditional_binomial,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.5,50,leave_one_out_174,True,
A,ks,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.5,50,leave_one_out_174,True,
A,marginal_binomial,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.5,50,leave_one_out_174,True,
A,conditional_binomial,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.5,50,leave_one_out_174,True,
A,ks,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,ood,0.5,50,leave_one_out_174,True,
A,marginal_binomial,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.5,50,leave_one_out_174,True,
A,conditional_binomial,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.5,50,leave_one_out_174,True,
A,ks,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.5,50,leave_one_out_174,True,
A,marginal_binomial,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.5,50,leave_one_out_174,True,
A,conditional_binomial,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.5,50,leave_one_out_174,True,
A,ks,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.5,50,leave_one_out_174,True,
A,marginal_binomial,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.5,50,leave_one_out_174,True,
A,conditional_binomial,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.5,50,leave_one_out_174,True,
A,ks,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.5,50,leave_one_out_174,True,
A,marginal_binomial,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.5,50,leave_one_out_174,True,
A,conditional_binomial,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.5,50,leave_one_out_174,True,
A,ks,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,adversarial,0.5,50,leave_one_out_174,True,
A,marginal_binomial,0.01,200,2000,54,0.027,0.02034685784883317,0.035083640581425705,7407.407407407408,none,0.0,0,leave_one_out_174,False,
A,conditional_binomial,0.01,200,2000,0,0.0,0.0,0.0018427397934059364,,none,0.0,0,leave_one_out_174,False,
A,ks,0.01,200,2000,98,0.049,0.03995675692495896,0.05939264512468933,4081.632653061224,none,0.0,0,leave_one_out_174,False,
A,marginal_binomial,0.05,200,2000,63,0.0315,0.024288566203896703,0.040123971659625404,6349.206349206349,none,0.0,0,leave_one_out_174,False,
A,conditional_binomial,0.05,200,2000,2,0.001,0.00012112759055682978,0.0036076285698285315,200000.0,none,0.0,0,leave_one_out_174,False,
A,ks,0.05,200,2000,98,0.049,0.03995675692495896,0.05939264512468933,4081.632653061224,none,0.0,0,leave_one_out_174,False,
A,marginal_binomial,0.1,200,2000,51,0.0255,0.01904401061075201,0.033392744443928375,7843.137254901962,none,0.0,0,leave_one_out_174,False,
A,conditional_binomial,0.1,200,2000,0,0.0,0.0,0.0018427397934059364,,none,0.0,0,leave_one_out_174,False,
A,ks,0.1,200,2000,98,0.049,0.03995675692495896,0.05939264512468933,4081.632653061224,none,0.0,0,leave_one_out_174,False,
A,marginal_binomial,0.2,200,2000,99,0.0495,0.040410377926547725,0.05993731615842641,4040.40404040404,none,0.0,0,leave_one_out_174,False,
A,conditional_binomial,0.2,200,2000,4,0.002,0.0005451931252109997,0.005112808605346209,100000.0,none,0.0,0,leave_one_out_174,False,
A,ks,0.2,200,2000,98,0.049,0.03995675692495896,0.05939264512468933,4081.632653061224,none,0.0,0,leave_one_out_174,False,
A,marginal_binomial,0.01,200,2000,1399,0.6995,0.6788748498376778,0.7195386900868939,285.9185132237312,benchmark,0.05,10,leave_one_out_174,False,
A,conditional_binomial,0.01,200,2000,290,0.145,0.12984770211826602,0.1612009069791878,1379.3103448275863,benchmark,0.05,10,leave_one_out_174,False,
A,ks,0.01,200,2000,200,0.1,0.08719578355344165,0.11398997429542683,2000.0,benchmark,0.05,10,leave_one_out_174,False,
A,marginal_binomial,0.05,200,2000,1127,0.5635,0.5414345467495445,0.5853790113959247,354.924578527063,benchmark,0.05,10,leave_one_out_174,False,
A,conditional_binomial,0.05,200,2000,166,0.083,0.07127725216847293,0.09596149536242968,2409.6385542168673,benchmark,0.05,10,leave_one_out_174,False,
A,ks,0.05,200,2000,200,0.1,0.08719578355344165,0.11398997429542683,2000.0,benchmark,0.05,10,leave_one_out_174,False,
A,marginal_binomial,0.1,200,2000,644,0.322,0.3015458861974838,0.342977214245648,621.1180124223603,benchmark,0.05,10,leave_one_out_174,False,
A,conditional_binomial,0.1,200,2000,68,0.034,0.026497089656563604,0.042905884883076235,5882.35294117647,benchmark,0.05,10,leave_one_out_174,False,
A,ks,0.1,200,2000,200,0.1,0.08719578355344165,0.11398997429542683,2000.0,benchmark,0.05,10,leave_one_out_174,False,
A,marginal_binomial,0.2,200,2000,448,0.224,0.20589305930246207,0.2429195771302673,892.8571428571429,benchmark,0.05,10,leave_one_out_174,False,
A,conditional_binomial,0.2,200,2000,27,0.0135,0.008914927994426228,0.019581403564719605,14814.814814814816,benchmark,0.05,10,leave_one_out_174,False,
A,ks,0.2,200,2000,200,0.1,0.08719578355344165,0.11398997429542683,2000.0,benchmark,0.05,10,leave_one_out_174,False,
A,marginal_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.05,10,leave_one_out_174,True,
A,conditional_binomial,0.01,200,2000,1951,0.9755,0.9677379048946153,0.981821076900081,205.02306509482315,ood,0.05,10,leave_one_out_174,False,
A,ks,0.01,200,2000,288,0.144,0.12889345293822,0.16015817248287642,1388.888888888889,ood,0.05,10,leave_one_out_174,False,
A,marginal_binomial,0.05,200,2000,1777,0.8885,0.8738824262605689,0.9019672047699311,225.09848058525606,ood,0.05,10,leave_one_out_174,False,
A,conditional_binomial,0.05,200,2000,595,0.2975,0.27752338145730804,0.3180719250151333,672.2689075630252,ood,0.05,10,leave_one_out_174,False,
A,ks,0.05,200,2000,288,0.144,0.12889345293822,0.16015817248287642,1388.888888888889,ood,0.05,10,leave_one_out_174,False,
A,marginal_binomial,0.1,200,2000,1082,0.541,0.5188640719960251,0.5630155566968702,369.6857670979667,ood,0.05,10,leave_one_out_174,False,
A,conditional_binomial,0.1,200,2000,182,0.091,0.07875178191174406,0.10446191055210705,2197.802197802198,ood,0.05,10,leave_one_out_174,False,
A,ks,0.1,200,2000,288,0.144,0.12889345293822,0.16015817248287642,1388.888888888889,ood,0.05,10,leave_one_out_174,False,
A,marginal_binomial,0.2,200,2000,776,0.388,0.36657114589096645,0.409757783066132,515.4639175257731,ood,0.05,10,leave_one_out_174,False,
A,conditional_binomial,0.2,200,2000,59,0.0295,0.022530967865735167,0.037889419299191596,6779.661016949153,ood,0.05,10,leave_one_out_174,False,
A,ks,0.2,200,2000,288,0.144,0.12889345293822,0.16015817248287642,1388.888888888889,ood,0.05,10,leave_one_out_174,False,
A,marginal_binomial,0.01,200,2000,1983,0.9915,0.9864254538002682,0.9950408649782188,201.71457387796266,adversarial,0.05,10,leave_one_out_174,False,
A,conditional_binomial,0.01,200,2000,1515,0.7575,0.738096962482655,0.7761452336268071,264.02640264026405,adversarial,0.05,10,leave_one_out_174,False,
A,ks,0.01,200,2000,306,0.153,0.1374905550864358,0.16953395986017109,1307.1895424836603,adversarial,0.05,10,leave_one_out_174,False,
A,marginal_binomial,0.05,200,2000,1874,0.937,0.9254461574104835,0.9472511141412829,213.4471718249733,adversarial,0.05,10,leave_one_out_174,False,
A,conditional_binomial,0.05,200,2000,738,0.369,0.347807449223771,0.39057733744216394,542.0054200542005,adversarial,0.05,10,leave_one_out_174,False,
A,ks,0.05,200,2000,306,0.153,0.1374905550864358,0.16953395986017109,1307.1895424836603,adversarial,0.05,10,leave_one_out_174,False,
A,marginal_binomial,0.1,200,2000,1173,0.5865,0.5645535482130749,0.6081924531156471,341.00596760443307,adversarial,0.05,10,leave_one_out_174,False,
A,conditional_binomial,0.1,200,2000,226,0.113,0.09944988877943874,0.12769588541869464,1769.9115044247787,adversarial,0.05,10,leave_one_out_174,False,
A,ks,0.1,200,2000,306,0.153,0.1374905550864358,0.16953395986017109,1307.1895424836603,adversarial,0.05,10,leave_one_out_174,False,
A,marginal_binomial,0.2,200,2000,793,0.3965,0.3749765463494747,0.4183274016626284,504.4136191677175,adversarial,0.05,10,leave_one_out_174,False,
A,conditional_binomial,0.2,200,2000,62,0.031,0.023848362473131626,0.03956611985866993,6451.612903225807,adversarial,0.05,10,leave_one_out_174,False,
A,ks,0.2,200,2000,306,0.153,0.1374905550864358,0.16953395986017109,1307.1895424836603,adversarial,0.05,10,leave_one_out_174,False,
A,marginal_binomial,0.01,200,2000,1947,0.9735,0.9654793392124014,0.9800880940920236,205.4442732408834,benchmark,0.1,20,leave_one_out_174,False,
A,conditional_binomial,0.01,200,2000,1402,0.701,0.6804013342342006,0.7210077826735913,285.30670470756064,benchmark,0.1,20,leave_one_out_174,False,
A,ks,0.01,200,2000,659,0.3295,0.30891278447657194,0.35058822850173127,606.9802731411229,benchmark,0.1,20,leave_one_out_174,False,
A,marginal_binomial,0.05,200,2000,1951,0.9755,0.9677379048946153,0.981821076900081,205.02306509482315,benchmark,0.1,20,leave_one_out_174,False,
A,conditional_binomial,0.05,200,2000,1349,0.6745,0.6534702353068542,0.6950169726069775,296.5159377316531,benchmark,0.1,20,leave_one_out_174,False,
A,ks,0.05,200,2000,659,0.3295,0.30891278447657194,0.35058822850173127,606.9802731411229,benchmark,0.1,20,leave_one_out_174,False,
A,marginal_binomial,0.1,200,2000,1651,0.8255,0.8081427230722167,0.8418972413339727,242.27740763173833,benchmark,0.1,20,leave_one_out_174,False,
A,conditional_binomial,0.1,200,2000,646,0.323,0.30252779287126125,0.3439923621677706,619.1950464396284,benchmark,0.1,20,leave_one_out_174,False,
A,ks,0.1,200,2000,659,0.3295,0.30891278447657194,0.35058822850173127,606.9802731411229,benchmark,0.1,20,leave_one_out_174,False,
A,marginal_binomial,0.2,200,2000,1146,0.573,0.5509778950371144,0.5948077618198696,349.04013961605585,benchmark,0.1,20,leave_one_out_174,False,
A,conditional_binomial,0.2,200,2000,170,0.085,0.07314291395591276,0.0980895471881371,2352.9411764705883,benchmark,0.1,20,leave_one_out_174,False,
A,ks,0.2,200,2000,659,0.3295,0.30891278447657194,0.35058822850173127,606.9802731411229,benchmark,0.1,20,leave_one_out_174,False,
A,marginal_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.1,20,leave_one_out_174,True,
A,conditional_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.1,20,leave_one_out_174,True,
A,ks,0.01,200,2000,1574,0.787,0.7683920831513376,0.8047626214165371,254.12960609911053,ood,0.1,20,leave_one_out_174,False,
A,marginal_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.1,20,leave_one_out_174,True,
A,conditional_binomial,0.05,200,2000,1997,0.9985,0.9956226798954704,0.9996905570506877,200.300450676014,ood,0.1,20,leave_one_out_174,False,
A,ks,0.05,200,2000,1574,0.787,0.7683920831513376,0.8047626214165371,254.12960609911053,ood,0.1,20,leave_one_out_174,False,
A,marginal_binomial,0.1,200,2000,1989,0.9945,0.9901803370101006,0.9972513181853675,201.10608345902463,ood,0.1,20,leave_one_out_174,False,
A,conditional_binomial,0.1,200,2000,1600,0.8,0.7817853421287096,0.8173307020815517,250.0,ood,0.1,20,leave_one_out_174,False,
A,ks,0.1,200,2000,1574,0.787,0.7683920831513376,0.8047626214165371,254.12960609911053,ood,0.1,20,leave_one_out_174,False,
A,marginal_binomial,0.2,200,2000,1758,0.879,0.8638991885318795,0.8929794721142639,227.53128555176337,ood,0.1,20,leave_one_out_174,False,
A,conditional_binomial,0.2,200,2000,627,0.3135,0.2932040398022174,0.33434410192356634,637.9585326953747,ood,0.1,20,leave_one_out_174,False,
A,ks,0.2,200,2000,1574,0.787,0.7683920831513376,0.8047626214165371,254.12960609911053,ood,0.1,20,leave_one_out_174,False,
A,marginal_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.1,20,leave_one_out_174,True,
A,conditional_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.1,20,leave_one_out_174,True,
A,ks,0.01,200,2000,1728,0.864,0.8481929674587787,0.8787312363824694,231.4814814814815,adversarial,0.1,20,leave_one_out_174,False,
A,marginal_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.1,20,leave_one_out_174,True,
A,conditional_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.1,20,leave_one_out_174,True,
A,ks,0.05,200,2000,1728,0.864,0.8481929674587787,0.8787312363824694,231.4814814814815,adversarial,0.1,20,leave_one_out_174,False,
A,marginal_binomial,0.1,200,2000,1999,0.9995,0.997217360165341,0.9999873411761314,200.1000500250125,adversarial,0.1,20,leave_one_out_174,False,
A,conditional_binomial,0.1,200,2000,1687,0.8435,0.8268250957026795,0.8591609115237413,237.10729104919974,adversarial,0.1,20,leave_one_out_174,False,
A,ks,0.1,200,2000,1728,0.864,0.8481929674587787,0.8787312363824694,231.4814814814815,adversarial,0.1,20,leave_one_out_174,False,
A,marginal_binomial,0.2,200,2000,1772,0.886,0.8712523368536174,0.8996049496900205,225.73363431151242,adversarial,0.1,20,leave_one_out_174,False,
A,conditional_binomial,0.2,200,2000,639,0.3195,0.29909158963873955,0.3404388748829183,625.9780907668231,adversarial,0.1,20,leave_one_out_174,False,
A,ks,0.2,200,2000,1728,0.864,0.8481929674587787,0.8787312363824694,231.4814814814815,adversarial,0.1,20,leave_one_out_174,False,
A,marginal_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.25,50,leave_one_out_174,True,
A,conditional_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.25,50,leave_one_out_174,True,
A,ks,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.25,50,leave_one_out_174,True,
A,marginal_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.25,50,leave_one_out_174,True,
A,conditional_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.25,50,leave_one_out_174,True,
A,ks,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.25,50,leave_one_out_174,True,
A,marginal_binomial,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.25,50,leave_one_out_174,True,
A,conditional_binomial,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.25,50,leave_one_out_174,True,
A,ks,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.25,50,leave_one_out_174,True,
A,marginal_binomial,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.25,50,leave_one_out_174,True,
A,conditional_binomial,0.2,200,2000,1964,0.982,0.9751668018386305,0.9873619819188686,203.66598778004072,benchmark,0.25,50,leave_one_out_174,False,
A,ks,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.25,50,leave_one_out_174,True,
A,marginal_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.25,50,leave_one_out_174,True,
A,conditional_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.25,50,leave_one_out_174,True,
A,ks,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.25,50,leave_one_out_174,True,
A,marginal_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.25,50,leave_one_out_174,True,
A,conditional_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.25,50,leave_one_out_174,True,
A,ks,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.25,50,leave_one_out_174,True,
A,marginal_binomial,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.25,50,leave_one_out_174,True,
A,conditional_binomial,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.25,50,leave_one_out_174,True,
A,ks,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.25,50,leave_one_out_174,True,
A,marginal_binomial,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.25,50,leave_one_out_174,True,
A,conditional_binomial,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.25,50,leave_one_out_174,True,
A,ks,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.25,50,leave_one_out_174,True,
A,marginal_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.25,50,leave_one_out_174,True,
A,conditional_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.25,50,leave_one_out_174,True,
A,ks,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.25,50,leave_one_out_174,True,
A,marginal_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.25,50,leave_one_out_174,True,
A,conditional_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.25,50,leave_one_out_174,True,
A,ks,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.25,50,leave_one_out_174,True,
A,marginal_binomial,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.25,50,leave_one_out_174,True,
A,conditional_binomial,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.25,50,leave_one_out_174,True,
A,ks,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.25,50,leave_one_out_174,True,
A,marginal_binomial,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.25,50,leave_one_out_174,True,
A,conditional_binomial,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.25,50,leave_one_out_174,True,
A,ks,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.25,50,leave_one_out_174,True,
A,marginal_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.5,100,leave_one_out_174,True,
A,conditional_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.5,100,leave_one_out_174,True,
A,ks,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.5,100,leave_one_out_174,True,
A,marginal_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.5,100,leave_one_out_174,True,
A,conditional_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.5,100,leave_one_out_174,True,
A,ks,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.5,100,leave_one_out_174,True,
A,marginal_binomial,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.5,100,leave_one_out_174,True,
A,conditional_binomial,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.5,100,leave_one_out_174,True,
A,ks,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.5,100,leave_one_out_174,True,
A,marginal_binomial,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.5,100,leave_one_out_174,True,
A,conditional_binomial,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.5,100,leave_one_out_174,True,
A,ks,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,benchmark,0.5,100,leave_one_out_174,True,
A,marginal_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.5,100,leave_one_out_174,True,
A,conditional_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.5,100,leave_one_out_174,True,
A,ks,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.5,100,leave_one_out_174,True,
A,marginal_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.5,100,leave_one_out_174,True,
A,conditional_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.5,100,leave_one_out_174,True,
A,ks,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.5,100,leave_one_out_174,True,
